ds,yhat,yhat_lower,yhat_upper,y,cutoff
2010-08-09,7.738945663395667,6.524796164248302,8.901259717469785,8.823926,2010-07-26
2010-08-24,8.033886636613381,6.875470528765018,9.228147605526113,8.447563,2010-08-23
2010-08-25,8.113395116777374,6.976692053597305,9.220910300170226,8.287046,2010-08-23
2010-08-26,8.098065421664637,7.02034360421303,9.149310241014861,8.088343,2010-08-23
2010-08-27,8.352941033345358,7.275165981881771,9.496105511058728,8.073336,2010-08-23
2010-08-28,8.190947929894978,7.0920611103672755,9.316624818495812,8.007529,2010-08-23
2010-08-29,8.042890974225909,6.901223673220205,9.18707942486882,7.887852,2010-08-23
2010-08-30,8.16653502192313,7.043268939254221,9.318558332091136,8.469886,2010-08-23
2010-08-31,8.032812468886311,6.892496666589673,9.151612242592012,7.716284,2010-08-23
2010-09-01,8.025174163291013,6.921822643414925,9.104235107737761,7.651379,2010-08-23
2010-09-02,8.233250787829927,7.188036717182099,9.425139987990073,7.622342,2010-08-23
2010-09-03,8.362556903427208,7.23985582475962,9.47673852904671,8.22432,2010-08-23
2010-09-04,8.544893342913587,7.414563958748821,9.660410835475474,8.646349,2010-08-23
2010-09-05,8.655133993146155,7.47739687904613,9.780030454635636,8.773024,2010-08-23
2010-09-06,8.809696604790176,7.701191690601598,9.970080570501585,8.978466,2010-08-23
2010-09-21,8.2459755749914,7.112670356654069,9.430713493467385,6.507269,2010-09-20
2010-09-22,8.211462096792538,6.934788941399512,9.36305776752439,6.862074,2010-09-20
2010-09-23,8.256579100388077,7.093479783572583,9.31697973952074,7.558478,2010-09-20
2010-09-24,8.32516493092097,7.096585778136357,9.466177954655937,6.834294,2010-09-20
2010-09-25,8.37358458202934,7.214779631032072,9.47951869160449,6.829516,2010-09-20
2010-09-26,8.488805234411707,7.310635035261331,9.608721388461852,7.256769,2010-09-20
2010-09-27,8.319748121786931,7.094685975343306,9.477699380608014,7.766985,2010-09-20
2010-09-28,8.210251336342626,7.080231017529312,9.33555348518385,7.482722,2010-09-20
